Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.06132550165057182,0.3400000035762787,26.739999771118164,0.0,1.4166771173477173,0.020934337750077248,29.0,0.9982808828353882,0.9982808828353882,0.9982808828353882,0.022404607385396957,0.0002969999914057553,0.9977480173110962,20000.0,-0.024938883259892464,-0.024938883259892464,0.14882777631282806,0.04527078568935394,0.04527078568935394,-0.04100612923502922,1.6147946119308472,1.6147946119308472,-0.0597677044570446,1225.67578125,1162.4224853515625,63.252532958984375,1225.6751708984375,16.317537307739258,0.0,0.0,0.0,0.0
-0.029903993010520935,0.8199999928474426,24.440000534057617,1.0,1.4171185493469238,0.020752837881445885,20.0,0.9994978308677673,0.9994978308677673,0.9994978308677673,0.022376634180545807,0.00029399999766610563,0.9981919527053833,40000.0,-0.026009172201156616,-0.0010702889412641525,0.09994389861822128,0.04815966635942459,0.002888880670070648,-0.03724157437682152,0.9139402508735657,-0.7008543610572815,0.26951321959495544,2274.763427734375,1002.9835815429688,46.081905364990234,1049.0655517578125,19.064584732055664,0.0,0.0,0.0,0.0
-0.0386446937918663,0.1599999964237213,21.860000610351562,2.0,1.41697359085083,0.02071187272667885,13.0,0.9993765950202942,0.9993765950202942,0.9993765950202942,0.02244797721505165,0.000291000003926456,0.9980558753013611,60000.0,-0.023814411833882332,0.0021947603672742844,0.12589450180530548,0.04801841825246811,-0.00014124810695648193,-0.034527067095041275,0.8722912669181824,-0.0416489839553833,0.3919144570827484,3323.506591796875,1019.6788940429688,29.04587173461914,1048.724853515625,19.07077980041504,0.0,0.0,0.0,0.0
-0.06439237296581268,0.8999999761581421,23.479999542236328,3.0,1.4134377241134644,0.02031775563955307,14.0,0.9984931349754333,0.9984931349754333,0.9984931349754333,0.02315797284245491,0.0002880000101868063,0.9945368766784668,80000.0,-0.02624638006091118,-0.0024319682270288467,-0.14713937044143677,0.042962849140167236,-0.005055569112300873,-0.03486919775605202,1.1074397563934326,0.23514848947525024,0.3979768753051758,4398.7509765625,1044.658203125,30.569978713989258,1075.228271484375,18.6007022857666,0.0,0.0,0.0,0.0
-0.03711303696036339,0.6600000262260437,23.719999313354492,4.0,1.4122449159622192,0.02140698954463005,11.0,0.9983171224594116,0.9983171224594116,0.9983171224594116,0.02272016927599907,0.0002849999873433262,0.9933568835258484,100000.0,-0.02424880862236023,0.001997571438550949,-0.11565478891134262,0.04013511911034584,-0.002827730029821396,-0.03611423820257187,1.048556923866272,-0.058882832527160645,0.4510686993598938,5457.41455078125,1034.8968505859375,23.74867057800293,1058.6456298828125,18.89206314086914,0.0,0.0,0.0,0.0
-0.08285188674926758,0.6399999856948853,25.059999465942383,5.0,1.4100630283355713,0.02087174542248249,12.0,1.000019907951355,1.000019907951355,1.000019907951355,0.023128565400838852,0.00028199999360367656,0.9911920428276062,120000.0,-0.026046376675367355,-0.0017975680530071259,-0.09974353760480881,0.04682207107543945,0.006686951965093613,-0.02551472745835781,1.3008733987808228,0.2523164749145508,0.447756290435791,6560.02783203125,1075.3546142578125,27.23752784729004,1102.596923828125,18.138994216918945,0.0,0.0,0.0,0.0
-0.06316696852445602,0.20000000298023224,23.899999618530273,6.0,1.4058005809783936,0.020245864987373352,9.0,0.9997003078460693,0.9997003078460693,0.9997003078460693,0.02333596721291542,0.0002789999998640269,0.9869780540466309,140000.0,-0.02297455258667469,0.003071824088692665,-0.06708988547325134,0.04764312878251076,0.0008210577070713043,-0.016939586028456688,0.8833515048027039,-0.4175218939781189,0.4071466624736786,7556.736328125,975.846923828125,20.818012237548828,996.6649780273438,20.066923141479492,0.0,0.0,0.0,0.0
-0.10879535973072052,0.18000000715255737,20.219999313354492,7.0,1.4032520055770874,0.020899202674627304,10.0,1.0001686811447144,1.0001686811447144,1.0001686811447144,0.022466452792286873,0.00027600000612437725,0.9844793677330017,160000.0,-0.02484779991209507,-0.0018732473254203796,0.3124978244304657,0.048290420323610306,0.0006472915410995483,-0.01764806918799877,0.8157641291618347,-0.06758737564086914,0.40678146481513977,8612.130859375,1032.289794921875,23.086746215820312,1055.3765869140625,18.95058250427246,0.0,0.0,0.0,0.0
-0.06285157054662704,1.2000000476837158,28.0,8.0,1.40142822265625,0.020980503410100937,9.0,0.997697114944458,0.997697114944458,0.997697114944458,0.02293747290968895,0.0002730000123847276,0.9826858639717102,180000.0,-0.024193620309233665,0.0006541796028614044,0.2711118459701538,0.04303978011012077,-0.0052506402134895325,-0.016393648460507393,1.1281918287277222,0.31242769956588745,0.3460374176502228,9654.98046875,1024.1973876953125,18.63028335571289,1042.8277587890625,19.17862319946289,0.0,0.0,0.0,0.0
0.030587468296289444,0.8399999737739563,23.920000076293945,9.0,1.3969643115997314,0.02024547941982746,8.0,0.9994752407073975,0.9994752407073975,0.9994752407073975,0.02298826351761818,0.0002699999895412475,0.9783013463020325,200000.0,-0.022518305107951164,0.0016753152012825012,-0.15117770433425903,0.04737430810928345,0.004334527999162674,-0.013331497088074684,1.1840764284133911,0.055884599685668945,0.41743701696395874,10718.84765625,1045.3980712890625,18.4481143951416,1063.8463134765625,18.799707412719727,0.0,0.0,0.0,0.0
